ProductID,Name,ProductNumber,Color,StandardCost,ListPrice,Size,Weight,ProductCategoryID,ProductModelID,SellStartDate,SellEndDate,DiscontinuedDate,ThumbNailPhoto,ThumbnailPhotoFileName,rowguid,ModifiedDate
899,LL Fork - White,BB-P726,White,193.0292,440.78,,9.16,15,81,2022-08-15 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,C66307C2-2423-4466-9B0E-7CF9E3E8713C,2022-08-15 00:00:00.000
900,HL Headset,ML-J124,,10.0116,22.24,,,34,85,2022-05-04 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,5F1DB97D-DB06-4CEB-B0CE-A31C6AE006F9,2022-05-04 00:00:00.000
901,"Racing - Standard, 60",LL-N252,,69.0888,125.54,60,,29,58,2022-09-18 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,4A960628-E37D-457A-AE9C-94EE06F89E27,2022-09-18 00:00:00.000
902,HL Fork - Silver,SO-R721,Silver,162.8141,245.85,,19.14,16,43,2022-12-12 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,AFD9918C-7E18-4D98-82AA-DF1940189FEA,2022-12-12 00:00:00.000
903,HL Headset - Black,SO-Z332,Black,3.0197,7.34,,,35,40,2022-08-24 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,EF11FED1-F07E-461D-B95B-9843B67A3DDF,2022-08-24 00:00:00.000
904,HL Fork - Black,FR-S086,Black,287.7934,615.31,,11.99,19,57,2022-08-31 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,07C7C6C9-2416-4408-9114-CB34C9712D66,2022-08-31 00:00:00.000
905,HL Fork - Black,CA-F792,Black,237.3893,368.34,,2.04,18,91,2022-10-13 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,BB7D150E-78B1-4098-BE42-49B4C49A67E2,2022-10-13 00:00:00.000
906,LL Fork - Multi,ML-F216,Multi,60.4954,126.84,,12.24,10,81,2022-10-21 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,283EE2D2-A87B-4FFC-8ECC-9E97D60943A5,2022-10-21 00:00:00.000
907,HL Headset - Red,LL-M830,Red,58.0104,90.53,,,30,128,2022-06-26 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,163007E7-330E-43C1-81FD-411BD590364E,2022-06-26 00:00:00.000
908,Bike Wash - Grey,BK-Y261,Grey,25.2583,51.11,,,31,18,2022-08-22 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,E8F47F7C-EE9A-4399-A38F-25BC37FCCD87,2022-08-22 00:00:00.000
909,"Short-Sleeve Classic Jersey - Silver, L",BK-L708,Silver,46.4344,77.51,L,,24,63,2022-12-27 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,0FD9CB55-4C9D-4418-BA27-267A84D8A819,2022-12-27 00:00:00.000
910,LL Fork - Multi,BK-C812,Multi,213.5729,440.02,,1.79,10,31,2022-02-22 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,B0B8BF2C-0C6A-4EC5-8625-0835601E71B5,2022-02-22 00:00:00.000
911,"Sport-100 - Multi, 46",CA-M804,Multi,42.8069,63.26,46,,22,36,2022-03-06 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,34C84AAB-BAEF-4B11-8F5C-39CB79FB8130,2022-03-06 00:00:00.000
912,"ML Mountain - White, XL",FR-G760,White,823.4499,1499.5,XL,0.48,5,36,2022-03-23 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,E85F1C76-B1FA-4C8B-93A4-E5A39282AD17,2022-03-23 00:00:00.000
913,Water Bottle,SO-U155,,20.7045,43.19,,,37,11,2022-04-13 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,2EAABF74-303F-477D-8C22-BD6FDBE54EF5,2022-04-13 00:00:00.000
914,Bike Wash - Red,LL-M912,Red,32.9677,49.92,,,37,16,2022-05-14 00:00:00.000,,2024-12-01 00:00:00.000,0x47494638396150003100F70000...,no_image_available_small.gif,0BF842F0-79E2-41B6-93DA-F1A0BEE3F248,2022-05-14 00:00:00.000
915,"ML Road - Standard, 38",CA-Y867,,422.2189,782.03,38,9.56,5,97,2022-09-13 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,ABF770A0-4112-4227-890B-13F948A1E8FE,2022-09-13 00:00:00.000
916,Bike Wash - Yellow,LL-W643,Yellow,40.9364,71.63,,,36,37,2022-11-26 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,170B18E9-1302-487B-B2E3-A064CA62CDFF,2022-11-26 00:00:00.000
917,Water Bottle - Red,LL-P876,Red,63.3418,99.56,,,31,74,2022-01-07 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,884BFC96-1D88-4E07-A150-F72D3C6278C2,2022-01-07 00:00:00.000
918,"LL Mountain - Yellow, S",BK-M496,Yellow,1527.1996,3047.58,S,8.94,7,25,2022-08-13 00:00:00.000,,2025-08-06 00:00:00.000,0x47494638396150003100F70000...,no_image_available_small.gif,A105709D-B9EC-4CDF-935E-514BBC43201B,2022-08-13 00:00:00.000
919,ML Fork - Multi,HL-U536,Multi,214.7575,342.24,,4.27,18,92,2022-07-20 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,EEC33461-2599-4937-89CC-F796FDCE1292,2022-07-20 00:00:00.000
920,HL Fork,HL-Z133,,364.5598,625.64,,4.55,12,115,2022-05-05 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,EA275784-334C-49FE-B8A2-3FF4F966CC95,2022-05-05 00:00:00.000
921,LL Fork,SO-A562,,120.8788,282.51,,2.33,15,128,2022-05-09 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,8F6CA902-4E56-4E81-891D-580AF43E7A42,2022-05-09 00:00:00.000
922,"LL Mountain - Black, XL",CA-M639,Black,734.0481,1054.49,XL,3.97,6,37,2022-08-28 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,0E20A37E-69F9-4A2B-BE9B-ECC995870743,2022-08-28 00:00:00.000
923,LL Fork - White,BK-V083,White,76.1846,110.02,,17.26,8,108,2022-10-20 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,B4BD893C-157D-4762-A2D5-C212AEF377C7,2022-10-20 00:00:00.000
924,Front Brakes - Yellow,CA-B300,Yellow,40.9555,58.79,,2.42,20,69,2022-06-19 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,4EEE3EF0-B5D1-47D2-8890-5BA1CF1F9F8A,2022-06-19 00:00:00.000
925,Bike Wash - Multi,HL-Y506,Multi,7.1416,13.49,,,31,108,2022-09-09 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,DE66C2C5-ACB0-43A6-BDE1-485CFAD1EA2A,2022-09-09 00:00:00.000
926,"HL Road - Standard, 56",FR-U463,,1469.9179,2754.77,56,1.55,6,20,2022-09-27 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,A20E84BF-EFC8-42A1-9E62-542885D09645,2022-09-27 00:00:00.000
927,"Long-Sleeve Logo Jersey - Yellow, 58",ML-C709,Yellow,32.8541,76.35,58,,27,62,2022-04-06 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,118F690E-BBDC-43AA-AE43-3FA8726A9ABD,2022-04-06 00:00:00.000
928,Water Bottle - Grey,BK-Q059,Grey,12.5184,29.53,,,33,75,2022-06-26 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,7D7A1837-1411-4911-84B3-AF9E32CDC458,2022-06-26 00:00:00.000
929,HL Crankset - Black,ML-W840,Black,86.4093,175.97,,3.28,21,130,2022-11-03 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,07464BDA-496F-48C9-BEEE-5CBA2B41D14E,2022-11-03 00:00:00.000
930,Water Bottle,HL-D872,,7.0854,12.49,,,41,28,2022-12-03 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,818F8E13-7787-442E-8BAC-28C96148EE6D,2022-12-03 00:00:00.000
931,Touring-Panniers - Blue,FR-D204,Blue,49.3124,74.36,,,40,127,2022-11-08 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,CE8AA501-07CB-40B8-9C21-61737174C263,2022-11-08 00:00:00.000
932,HL Fork,BK-I469,,208.4847,345.59,,15.61,9,72,2022-03-16 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,767F58FE-4556-4AC7-BCCF-77D7C7C63F28,2022-03-16 00:00:00.000
933,Bike Wash - Blue,SO-Q536,Blue,21.3947,37.04,,,31,82,2022-05-03 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,26EB2EFD-8689-4D3F-B96E-C3D0B6C817C5,2022-05-03 00:00:00.000
934,HL Crankset - Blue,SO-O074,Blue,263.2503,509.73,,7.23,12,39,2022-02-26 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,572D4330-A364-40E3-95B4-47E4EF836311,2022-02-26 00:00:00.000
935,ML Fork - Yellow,FR-C629,Yellow,479.2394,793.78,,9.06,18,11,2022-09-03 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,07133627-9F4B-48C6-A967-E919F0DF1696,2022-09-03 00:00:00.000
936,"Racing - Red, 38",HL-F006,Red,21.8382,33.79,38,,25,103,2022-08-05 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,BDC5D58C-7A42-407A-9F91-6A6B6AC7CBE0,2022-08-05 00:00:00.000
937,Bike Wash - Yellow,HL-L874,Yellow,40.5302,70.77,,,34,1,2022-01-15 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,E8659772-D892-456E-B345-6E8B19F2D5EE,2022-01-15 00:00:00.000
938,HL Headset - Silver,CA-R738,Silver,26.1316,58.64,,,30,63,2022-04-08 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,A37AFDE1-A75B-475A-AEF2-0C2AAFE9044E,2022-04-08 00:00:00.000
939,Touring-Panniers - Silver,BK-F607,Silver,45.82,88.98,,,34,127,2022-12-28 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,337F9248-4EAF-44B6-8C16-586D885B9014,2022-12-28 00:00:00.000
940,Touring-Panniers - Blue,CA-S396,Blue,24.7324,55.52,,,40,88,2022-05-29 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,7BCC4B00-913C-4123-A4BD-43E6EFCD8D31,2022-05-29 00:00:00.000
941,"Long-Sleeve Logo Jersey - Multi, 42",ML-Y153,Multi,24.4685,60.58,42,,23,86,2022-08-11 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,B1A6195F-DE0D-4EC0-82A1-A0AD44BE1D0D,2022-08-11 00:00:00.000
942,Rear Brakes - Black,BK-C951,Black,283.6869,457.66,,5.11,16,47,2022-03-12 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,8AA63450-6FE7-4E8C-9823-14D44CCACAC3,2022-03-12 00:00:00.000
943,HL Crankset - Grey,ML-T788,Grey,94.6016,168.07,,18.84,19,60,2022-08-22 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,B8E58FAD-09AC-43DC-987A-8AB391BD2EE1,2022-08-22 00:00:00.000
944,LL Fork - Grey,FR-M765,Grey,221.6728,403.89,,18.3,13,79,2022-10-30 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,470C6B3D-5779-49B7-A693-E6B0C50A4E72,2022-10-30 00:00:00.000
945,HL Fork - Silver,FR-Y611,Silver,426.492,630.77,,14.31,10,81,2022-04-02 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,B2A23E70-DA63-4AB6-8216-D8DDD61FB207,2022-04-02 00:00:00.000
946,Front Brakes - Grey,HL-D578,Grey,21.9315,50.4,,7.62,9,116,2022-03-01 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,88EA87A4-9954-44A5-BC26-3980D5D34FEB,2022-03-01 00:00:00.000
947,Bike Wash - White,FR-A796,White,12.3175,19.04,,,39,90,2022-08-04 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,CD51A90E-7229-454A-9C17-87D0ED5D57DB,2022-08-04 00:00:00.000
948,"Racing - Blue, M",ML-E534,Blue,34.4414,54.58,M,,27,54,2022-10-03 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,145B366F-8269-46AC-B152-6299FB16EAF7,2022-10-03 00:00:00.000
949,"Racing - Yellow, 56",HL-Q547,Yellow,68.0811,131.66,56,,26,30,2022-02-07 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,03CF1C95-6F71-4803-A56D-130792309A89,2022-02-07 00:00:00.000
950,Long-Sleeve Logo Jersey - Black,BB-T633,Black,57.4319,101.69,,,29,33,2022-01-27 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,00636EC7-FC73-4524-9A47-EF3231ECCC94,2022-01-27 00:00:00.000
951,HL Fork - Grey,LL-H296,Grey,157.556,304.79,,5.5,15,95,2022-10-07 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,18EC6584-8313-4C36-90D3-5F7DD7038847,2022-10-07 00:00:00.000
952,LL Fork - Red,SO-E909,Red,235.0665,452.51,,10.33,8,66,2022-12-13 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,3B5C0CBB-57C7-40F9-8491-E906C289FB69,2022-12-13 00:00:00.000
953,HL Headset - Blue,BK-O061,Blue,36.6216,58.99,,,35,74,2022-09-20 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,5D5765DA-F68C-4BFE-AFA2-65AE12973D0B,2022-09-20 00:00:00.000
954,"Short-Sleeve Classic Jersey - Blue, 46",CA-H889,Blue,18.2966,39.0,46,,25,99,2022-01-09 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,0E35A04D-78CB-4380-9A2E-FE02148BF016,2022-01-09 00:00:00.000
955,Sport-100 - Silver,SO-T593,Silver,47.2359,113.72,,,22,47,2022-09-26 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,BDB1F7A8-5981-457C-A2AC-600E342479E7,2022-09-26 00:00:00.000
956,Water Bottle - Multi,FR-U588,Multi,41.6635,97.9,,,33,118,2022-12-13 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,FB04E4A3-C210-4615-9357-4409D7300975,2022-12-13 00:00:00.000
957,"Sport-100 - White, M",BB-K818,White,87.7959,137.12,M,,24,53,2022-02-10 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,44792D37-CAA8-4C2D-BA80-E8D6F8A28AB6,2022-02-10 00:00:00.000
958,"Short-Sleeve Classic Jersey - Grey, 60",LL-D553,Grey,42.2736,92.26,60,,24,60,2022-01-15 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,5AADC4AA-5286-47CB-A454-763D0BE1F7B0,2022-01-15 00:00:00.000
959,"Sport-100 - Multi, 60",ML-I691,Multi,54.2101,109.18,60,,27,91,2022-02-22 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,8555BA9D-4A04-48BC-849E-A8CE7967C2BA,2022-02-22 00:00:00.000
960,Touring-Panniers - Black,FR-K365,Black,11.8001,19.75,,,38,80,2022-05-05 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,9AB26A22-0714-4778-88A7-DE1C3266A894,2022-05-05 00:00:00.000
961,"ML Mountain - Multi, 52",FR-L277,Multi,795.0035,1212.19,52,8.01,5,4,2022-07-23 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,BF33031F-0A90-4D81-80D6-81F76137219B,2022-07-23 00:00:00.000
962,Rear Brakes - Blue,HL-A244,Blue,100.3169,200.29,,16.37,18,75,2022-04-10 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,F152C0DD-159E-4DDC-9EF6-A69EED172AA3,2022-04-10 00:00:00.000
963,ML Fork - Black,ML-H306,Black,304.8387,654.06,,13.2,16,89,2022-07-14 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,D52073E7-7536-46D7-8BE1-1D49101D0B46,2022-07-14 00:00:00.000
964,"Short-Sleeve Classic Jersey - Blue, 52",ML-G207,Blue,58.6644,98.31,52,,26,73,2022-03-07 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,A8739442-B5DD-465B-BCF9-E9E8543EFAD0,2022-03-07 00:00:00.000
965,HL Headset - Yellow,HL-X323,Yellow,34.1493,75.67,,,33,90,2022-06-05 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,806929AF-C6BC-4256-9C73-8C2AD43D8922,2022-06-05 00:00:00.000
966,"LL Road - Blue, 60",SO-C596,Blue,753.7122,1373.84,60,6.45,7,101,2022-01-29 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,FD2530E7-6DB0-4156-9576-1A93EF1E7096,2022-01-29 00:00:00.000
967,Touring-Panniers - Blue,LL-B185,Blue,56.6108,94.27,,,39,87,2022-10-21 00:00:00.000,,2025-04-03 00:00:00.000,0x47494638396150003100F70000...,no_image_available_small.gif,D2545FD6-08B2-4788-BA4D-DF1BDBC55892,2022-10-21 00:00:00.000
968,Patch Kit - White,SO-E021,White,50.6701,72.7,,,33,68,2022-05-30 00:00:00.000,,2025-02-21 00:00:00.000,0x47494638396150003100F70000...,no_image_available_small.gif,30D3EAC0-ABA5-4230-98D2-28893C7C3CC8,2022-05-30 00:00:00.000
969,Rear Brakes - Black,BB-L841,Black,99.9522,226.29,,0.89,13,44,2022-09-06 00:00:00.000,,2025-03-04 00:00:00.000,0x47494638396150003100F70000...,no_image_available_small.gif,64946360-9BCA-4165-B47A-ADEB71615367,2022-09-06 00:00:00.000
970,"Racing - Standard, 38",CA-J113,,72.3028,138.01,38,,27,17,2022-02-15 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,E31796DF-1AF0-4C35-BD2A-571E708F0998,2022-02-15 00:00:00.000
971,Touring-Panniers - White,HL-H723,White,31.6192,77.27,,,34,6,2022-01-23 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,3AC37506-F0EC-466F-9773-CB3820A83538,2022-01-23 00:00:00.000
972,Water Bottle - Red,ML-K769,Red,7.0849,14.08,,,30,123,2022-03-18 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,95CE5DED-28C4-4B0A-9FC2-0875A322512E,2022-03-18 00:00:00.000
973,HL Headset - Multi,CA-G762,Multi,45.6363,70.2,,,38,121,2022-05-29 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,75C393AE-80CC-4020-A800-19F91672CDB0,2022-05-29 00:00:00.000
974,Bike Wash,LL-V081,,4.9109,10.35,,,37,84,2022-02-14 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,29E4CE25-6837-42CB-98C0-069363E49B92,2022-02-14 00:00:00.000
975,LL Fork - Multi,BB-H299,Multi,223.6776,433.1,,0.89,10,7,2022-01-26 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,C843CDCE-E7DC-4919-9000-FD88FA330E9B,2022-01-26 00:00:00.000
976,"ML Road - Grey, 46",BK-N337,Grey,378.3773,943.56,46,5.09,6,54,2022-04-23 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,D3027B00-716A-4D52-AAA5-3240CA6AB7D4,2022-04-23 00:00:00.000
977,Water Bottle - Red,LL-Q444,Red,52.4243,89.12,,,30,113,2022-06-11 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,0481C981-6CE1-4D4A-831B-49DD40BA0C42,2022-06-11 00:00:00.000
978,HL Headset - Black,BK-N115,Black,16.5236,38.81,,,30,79,2022-05-06 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,FB460F32-15CC-422C-9C94-EA91FB4763AC,2022-05-06 00:00:00.000
979,Touring-Panniers - Grey,ML-Y893,Grey,51.1792,81.13,,,37,15,2022-10-25 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,A6BB1866-C8E3-4757-82E4-87DFE8FC26B9,2022-10-25 00:00:00.000
980,HL Headset - Red,SO-J927,Red,15.4413,27.36,,,34,55,2022-09-29 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,A97685D8-A1F4-46B9-8D78-5F8325D79D29,2022-09-29 00:00:00.000
981,"LL Road - White, 50",FR-I977,White,1386.1382,2542.32,50,11.16,6,8,2022-11-13 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,4B257CA3-89E0-45DB-8A97-B091236056CB,2022-11-13 00:00:00.000
982,Front Brakes - Blue,ML-D039,Blue,319.1626,464.11,,7.15,13,107,2022-07-23 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,8467D637-D9DD-4E2A-8CBF-B55C09DE043E,2022-07-23 00:00:00.000
983,HL Crankset - Multi,HL-D284,Multi,483.565,798.17,,13.62,14,53,2022-06-27 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,035C42ED-43D5-477C-8BBB-11BFEB8038E4,2022-06-27 00:00:00.000
984,"ML Mountain - Multi, 54",CA-R928,Multi,1852.5217,2818.99,54,5.55,6,105,2022-12-01 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,43801882-4C62-47E5-BF35-E1C65255AE87,2022-12-01 00:00:00.000
985,ML Fork - Yellow,BK-E284,Yellow,252.482,521.08,,4.76,13,91,2022-04-05 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,CEC677A1-809C-4787-882B-9E4E20704D01,2022-04-05 00:00:00.000
986,Rear Brakes - Silver,BB-M793,Silver,280.3164,468.17,,11.22,21,127,2022-06-09 00:00:00.000,,2025-01-09 00:00:00.000,0x47494638396150003100F70000...,no_image_available_small.gif,A174DECF-5011-484C-9D06-0C69B12A70C1,2022-06-09 00:00:00.000
987,HL Crankset - Yellow,BB-O082,Yellow,215.4191,334.95,,1.8,13,79,2022-11-14 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,EE57D6FF-3C5B-4DF1-AD16-D8E5DBFBBA76,2022-11-14 00:00:00.000
988,Rear Brakes,BK-Q663,,99.8167,247.16,,2.08,15,77,2022-04-05 00:00:00.000,,2025-05-29 00:00:00.000,0x47494638396150003100F70000...,no_image_available_small.gif,307F6BAF-B604-4F3A-94DA-9179C0C264FB,2022-04-05 00:00:00.000
989,Front Brakes - Yellow,SO-M779,Yellow,277.6502,521.52,,19.4,15,63,2022-10-02 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,B72043E9-AF24-4B81-84ED-5FD94FF63060,2022-10-02 00:00:00.000
990,Long-Sleeve Logo Jersey - Black,HL-S362,Black,72.6169,117.28,,,24,95,2022-09-02 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,ED5F9CE7-CB3B-487D-8C22-AA0BD8590E39,2022-09-02 00:00:00.000
991,Rear Brakes - Silver,LL-Q904,Silver,148.1069,368.43,,16.55,17,24,2022-05-19 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,1199D1A5-D0EF-4FF9-B344-83BA9855EAAE,2022-05-19 00:00:00.000
992,LL Fork - Black,BB-X896,Black,143.0714,247.65,,1.56,9,83,2022-06-06 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,47D12906-6308-4E56-9640-C0DE4DE0BDBC,2022-06-06 00:00:00.000
993,Bike Wash - Grey,CA-J144,Grey,21.3247,31.76,,,31,40,2022-06-16 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,7B39E51B-6340-49ED-8100-D5F7692FB2C7,2022-06-16 00:00:00.000
994,LL Mountain - Black,SO-Q457,Black,559.0972,859.78,,18.33,7,87,2022-04-28 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,93BC379F-65F8-4017-A04C-2FCED6E4B964,2022-04-28 00:00:00.000
995,"Short-Sleeve Classic Jersey - Standard, 46",FR-R809,,66.8713,116.27,46,,25,76,2022-11-22 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,6D82D940-3FAA-4CB9-B51C-004326F988EA,2022-11-22 00:00:00.000
996,"ML Mountain - White, 58",SO-Z341,White,1441.7141,3275.56,58,17.86,7,4,2022-07-05 00:00:00.000,,2025-02-23 00:00:00.000,0x47494638396150003100F70000...,no_image_available_small.gif,16EDF3D5-23BE-44AB-87FA-19A2D006E122,2022-07-05 00:00:00.000
997,HL Headset - Blue,FR-C392,Blue,37.4667,63.02,,,41,46,2022-12-28 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,0ADA7418-1247-41D9-B37B-7E517093522A,2022-12-28 00:00:00.000
998,Front Brakes - Multi,HL-I677,Multi,112.9127,225.13,,7.0,18,75,2022-07-13 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,A36679E9-54AF-4CA2-AFF6-97BC526A1437,2022-07-13 00:00:00.000
999,"Touring - Yellow, 52",SO-B357,Yellow,955.9777,1478.33,52,4.59,7,9,2022-11-26 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,97EE3B2F-F732-4D8F-97D4-47B54D83B7B2,2022-11-26 00:00:00.000
1000,"LL Mountain - Black, 54",SO-J627,Black,370.7864,578.0,54,0.25,6,68,2022-09-14 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,CA9414A0-67F0-4657-A928-CB72698B9A24,2022-09-14 00:00:00.000
1001,"ML Road - Grey, 52",BK-R893,Grey,298.0973,728.54,52,7.95,7,66,2022-10-20 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,232E2ECE-EE22-42E3-8F62-67BD241E64BB,2022-10-20 00:00:00.000
1002,"Sport-100 - White, 50",CA-K816,White,25.7831,39.74,50,,24,4,2022-05-14 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,0B79751B-B595-4095-814B-D5F812585DBC,2022-05-14 00:00:00.000
1003,"LL Road - Multi, 48",LL-J506,Multi,873.038,1311.41,48,7.7,5,8,2022-07-13 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,7F78A36C-4925-4BB9-8CD0-1B427C799B01,2022-07-13 00:00:00.000
1004,Bike Wash - Yellow,LL-O298,Yellow,10.2908,15.53,,,41,38,2022-04-15 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,E4B02645-DAA5-40CC-998B-67472C16AFAC,2022-04-15 00:00:00.000
1005,Patch Kit - Red,ML-X203,Red,14.0285,33.21,,,34,20,2022-11-10 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,14F8753B-1958-4609-A84B-AAFB554DCDD0,2022-11-10 00:00:00.000
1006,HL Headset,FR-P312,,34.2585,80.97,,,37,46,2022-07-14 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,D3365C27-1224-4B8A-B501-A6E107E9F41B,2022-07-14 00:00:00.000
1007,"Racing - Grey, 60",LL-S392,Grey,18.1015,37.37,60,,29,61,2022-06-03 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,C68DEA10-7EE2-4429-B502-6E6EFAD9EAA5,2022-06-03 00:00:00.000
1008,"Sport-100 - Red, M",LL-X287,Red,64.7735,107.97,M,,24,124,2022-05-29 00:00:00.000,,,0x47494638396150003100F70000...,no_image_available_small.gif,62698456-400F-4297-847B-3C981EF70ED8,2022-05-29 00:00:00.000
